0,1,28.067787
0,1,27.747053
0,1,27.523369
0,1,28.058353
0,1,28.004087
0,4,8.518398
0,4,8.515719
0,4,8.381471
0,4,8.534089
0,4,8.462153
0,8,5.417120
0,8,5.694166
0,8,5.343419
0,8,6.023828
0,8,5.695168
0,16,4.250873
0,16,4.080132
0,16,4.261006
0,16,3.799897
0,16,4.231021
0,32,3.642816
0,32,3.700901
0,32,3.611051
0,32,3.646422
0,32,3.654055
1,1,60.119869
1,1,52.900410
1,1,52.895393
1,1,52.946312
1,1,53.010338
1,4,99.083725
1,4,95.438843
1,4,90.717087
1,4,93.490128
1,4,99.987602
1,8,92.225418
1,8,90.360924
1,8,90.510597
1,8,98.899529
1,8,90.013580
1,16,100.097427
1,16,109.226578
1,16,101.779442
1,16,99.284912
1,16,103.956215
1,32,119.917816
1,32,120.184700
1,32,116.203949
1,32,117.353157
1,32,122.641090
